"price" "nrooms" "totsp" "livesp" "kitsp" "dist" "metrdist" "walk" "brick" "floor" "code"
"2025" 148 4 90 55 8 13.5 7 0 1 0 1
"2026" 265 4 136 88 14 10.5 10 1 1 1 3
"2027" 240 4 92 57 12 6.5 12 1 1 1 2
"2028" 215 4 90 61 9 9 1 1 1 1 3
"2029" 120 4 80 45 9 12.7 15 1 0 1 5
"2030" 170 4 86 59 10 17 10 0 1 1 2
"2031" 135 4 105 58 21 13.5 15 1 1 1 1
"2032" 115 4 81 50 8 13 10 1 0 1 5
"2033" 122 4 96 54 12 13.5 10 0 0 0 6
"2034" 120 4 80 45 13 12 15 1 0 1 5
"2035" 108 4 80 48 8 12 10 0 0 1 7
"2036" 151 4 111 64 16 14.5 10 0 1 1 3
"2037" 180 4 85 55 10 10.5 5 1 1 1 3
"2038" 370 4 111 60 13 8 5 1 1 1 1
"2039" 92 4 85 53 10 12 15 1 1 0 5
"2040" 104 4 80 45 13 13 5 0 0 1 5
